"","date","government_name","government_ID","district_name","district_ID","petrol","diesel","bottled_water","treated_water","soap","laundry_powder","sanitary_napkins","cost_cubic_meter","exchange_rates","num_obs"
"1","2020-06-01","Abyan","YE12","Khanfir","YE1211",300,325,200,100,168,100,556,2700,745,5
"2","2020-06-01","Sana'a City","YE13","Az'zal","YE1303",295,345,100,100,150,120,550,7000,595,3
"3","2020-06-01","Sana'a City","YE13","As Sabain","YE1305",800,900,120,150,139,120,500,1000,620,3
"4","2020-06-01","Sana'a City","YE13","Al Wahdah","YE1306",NA,NA,120,100,137.5,109,500,700,617,5
"5","2020-06-01","Sana'a City","YE13","Ma'ain","YE1308",NA,NA,120,100,120,91,500,650,617,5
"6","2020-06-01","Sana'a City","YE13","Ath'thaorah","YE1309",295,345,100,100,120,150,550,8000,595,3
"7","2020-06-01","Sana'a City","YE13","Bani Al Harith","YE1310",295,345,100,100,120,150,550,5000,595,3
"8","2020-06-01","Al Bayda","YE14","Rada'","YE1413",NA,345,100,165,NA,NA,NA,NA,617,3
"9","2020-06-01","Taizz","YE15","Al  Mukha","YE1505",320,367.5,185,NA,155,140,500,NA,742.5,4
"10","2020-06-01","Taizz","YE15","Jabal Habashy","YE1508",325,350,159,100,150,115,575,6000,747.5,14
"11","2020-06-01","Taizz","YE15","Dimnat Khadir","YE1512",312.5,347.5,145,100,180,150,575,3150,620,3
"12","2020-06-01","Taizz","YE15","Ash Shamayatayn","YE1514",315,350,150,100,155,119,500,2050,744.5,4
"13","2020-06-01","Taizz","YE15","Al Wazi'iyah","YE1515",325,350,120,NA,150,150,NA,NA,737,3
"14","2020-06-01","Taizz","YE15","At Ta'iziyah","YE1520",295,345,200,100,200,150,600,3500,620,3
"15","2020-06-01","Taizz","YE15","Al Ma'afer","YE1521",315,350,150,100,150,120,500,2000,740,7
"16","2020-06-01","Taizz","YE15","Al Mawasit","YE1522",325,375,150,100,133,118,600,3750,740,8
"17","2020-06-01","Al Jawf","YE16","Al Hazm","YE1605",750,NA,200,1000,250,100,780,1500,670,3
"18","2020-06-01","Hajjah","YE17","Abs","YE1704",600,700,150,100,150,150,500,2000,616,3
"19","2020-06-01","Hajjah","YE17","Aslem","YE1712",700,750,150,100,150,120,500,2500,600,3
"20","2020-06-01","Hajjah","YE17","Kuhlan Affar","YE1718",1500,750,100,NA,150,120,600,4000,617,10
"21","2020-06-01","Hajjah","YE17","Ku'aydinah","YE1722",700,750,150,100,150,120,500,2000,600,4
"22","2020-06-01","Hajjah","YE17","Bani Qa'is","YE1724",NA,NA,150,NA,150,140,500,2500,615,5
"23","2020-06-01","Hajjah","YE17","Ash Shaghadirah","YE1725",NA,NA,150,NA,140,135,500,2000,615,5
"24","2020-06-01","Al Hudaydah","YE18","Az Zuhrah","YE1801",700,750,150,100,150,120,500,2000,600,3
"25","2020-06-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",325,350,200,NA,150,120,NA,NA,740,3
"26","2020-06-01","Al Hudaydah","YE18","Al Hawak","YE1821",NA,NA,150,NA,130,130,500,NA,618,3
"27","2020-06-01","Al Hudaydah","YE18","Zabid","YE1824",NA,NA,160,NA,130,130,460,NA,620,7
"28","2020-06-01","Hadramaut","YE19","Sayun","YE1910",285,305,100,545,183,150,600,4000,748,3
"29","2020-06-01","Hadramaut","YE19","Tarim","YE1911",285,305,100,550,150,104,600,3000,745,3
"30","2020-06-01","Hadramaut","YE19","Al Mukalla City","YE1927",270,290,120,120,200,120,500,5000,735,3
"31","2020-06-01","Dhamar","YE20","Dhamar City","YE2008",750,850,150,500,150,120,500,1000,622,3
"32","2020-06-01","Sana'a","YE23","Sanhan","YE2305",NA,345,100,165,NA,NA,NA,NA,618,3
"33","2020-06-01","Sana'a","YE23","Bani Matar","YE2307",NA,345,100,165,NA,NA,NA,NA,618,3
"34","2020-06-01","Aden","YE24","Ash Shaikh Outhman","YE2402",280,290,200,100,150,100,550,800,740,10
"35","2020-06-01","Aden","YE24","Al Buraiqeh","YE2404",280,290,80,150,158,91,600,3300,736,3
"36","2020-06-01","Aden","YE24","Craiter","YE2407",300,320,200,300,200,112,500,1200,NA,3
"37","2020-06-01","Aden","YE24","Khur Maksar","YE2408",280,290,150,100,150,95,550,5000,745,5
"38","2020-06-01","Lahj","YE25","Al Milah","YE2508",280,320,200,NA,200,118,600,2000,744,6
"39","2020-06-01","Lahj","YE25","Al Maqatirah","YE2512",325,350,200,NA,200,116,550,2000,NA,3
"40","2020-06-01","Lahj","YE25","Al  Hawtah","YE2514",300,325,200,300,200,116,500,1400,NA,3
"41","2020-06-01","Lahj","YE25","Tuban","YE2515",NA,320,150,100,150,91,600,1000,744,8
"42","2020-06-01","Marib","YE26","Marib City","YE2612",175,325,65,50,150,130,550,1000,740,3
"43","2020-06-01","Amran","YE29","Jabal Iyal Yazid","YE2912",NA,NA,125,110,165,127,500,1200,615,5
"44","2020-06-01","Amran","YE29","Amran","YE2915",NA,NA,125,100,175,118,500,1000,618,5
"45","2020-06-01","Amran","YE29","Iyal Surayh","YE2918",NA,NA,130,350,150,120,550,1000,620,3
"46","2020-06-01","Al Dhale'e","YE30","Ad Dhale'e","YE3006",295,310,150,150,200,100,450,2250,710,5
"47","2020-05-01","Ibb","YE11","Al Makhadir","YE1107",295,345,150,100,200,150,600,2166.5,598,5
"48","2020-05-01","Sana'a City","YE13","Az'zal","YE1303",295,345,100,100,150,120,550,7000,595,3
"49","2020-05-01","Sana'a City","YE13","Al Wahdah","YE1306",295,345,120,100,145,104.5,490,500,599,5
"50","2020-05-01","Sana'a City","YE13","Ma'ain","YE1308",295,345,110,100,120,95.5,500,500,599,5
"51","2020-05-01","Sana'a City","YE13","Ath'thaorah","YE1309",295,345,120,150,139,110,450,750,598,3
"52","2020-05-01","Sana'a City","YE13","Bani Al Harith","YE1310",295,345,100,100,120,150,550,6000,595,3
"53","2020-05-01","Taizz","YE15","Mawza","YE1507",270,330,200,NA,150,120,NA,NA,695,3
"54","2020-05-01","Taizz","YE15","Jabal Habashy","YE1508",250,315,130,100,113,88,350,6000,695,13
"55","2020-05-01","Taizz","YE15","Dimnat Khadir","YE1512",295,345,150,100,200,150,600,2416.5,598,5
"56","2020-05-01","Taizz","YE15","Ash Shamayatayn","YE1514",250,325,150,100,155,112,552.5,5000,699.5,4
"57","2020-05-01","Taizz","YE15","Al Wazi'iyah","YE1515",260,310,200,NA,150,120,NA,NA,695,3
"58","2020-05-01","Taizz","YE15","At Ta'iziyah","YE1520",295,345,160,100,200,150,578,2166.5,598,8
"59","2020-05-01","Taizz","YE15","Al Ma'afer","YE1521",250,325,150,125,144.5,95.5,515.5,1750,695,10
"60","2020-05-01","Taizz","YE15","Al Mawasit","YE1522",250,325,150,100,150,109,530,2000,686,11
"61","2020-05-01","Al Jawf","YE16","Al Hazm","YE1605",225,325,200,1000,250,100,750,1250,670,3
"62","2020-05-01","Hajjah","YE17","Abs","YE1704",295,345,150,100,150,120,500,2000,595,3
"63","2020-05-01","Hajjah","YE17","Aslem","YE1712",295,345,150,100,150,120,500,3000,597,3
"64","2020-05-01","Hajjah","YE17","Qafl Shamer","YE1713",305,350,150,NA,160,71,500,2000,590,3
"65","2020-05-01","Hajjah","YE17","Al Mahabishah","YE1715",305,355,100,150,160,100,500,2667,602,3
"66","2020-05-01","Hajjah","YE17","Kuhlan Affar","YE1718",295,345,100,NA,150,120,600,2000,600,10
"67","2020-05-01","Hajjah","YE17","Ku'aydinah","YE1722",295,345,150,200,150,120,500,2500,595,3
"68","2020-05-01","Hajjah","YE17","Bani Qa'is","YE1724",295,345,150,NA,145,145,550,1500,598,5
"69","2020-05-01","Hajjah","YE17","Ash Shaghadirah","YE1725",295,345,150,NA,145,135,500,1500,597,5
"70","2020-05-01","Al Hudaydah","YE18","Alluheyah","YE1802",430,450,100,60,150,120,550,2000,599,3
"71","2020-05-01","Al Hudaydah","YE18","Al Qanawis","YE1806",295,345,100,50,180,150,550,3500,595,3
"72","2020-05-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",260,330,200,NA,120,150,NA,NA,690,3
"73","2020-05-01","Al Hudaydah","YE18","Al Hawak","YE1821",295,NA,150,NA,130,130,500,NA,598,3
"74","2020-05-01","Al Hudaydah","YE18","Zabid","YE1824",NA,NA,160,NA,130,130,400,NA,595,10
"75","2020-05-01","Dhamar","YE20","Dhamar City","YE2008",295,345,150,500,150,120,500,1000,601,3
"76","2020-05-01","Sa'ada","YE22","Monabbih","YE2203",300,355,130,NA,150,240,550,3500,600,3
"77","2020-05-01","Sa'ada","YE22","Ghamr","YE2204",300,350,130,NA,130,220,600,3000,600,3
"78","2020-05-01","Sa'ada","YE22","Razih","YE2205",300,350,120,NA,140,230,550,2500,600,3
"79","2020-05-01","Sana'a","YE23","Sanhan","YE2305",295,345,95,170,NA,NA,NA,NA,599,3
"80","2020-05-01","Sana'a","YE23","Bani Matar","YE2307",295,345,97.5,167.5,NA,NA,NA,NA,598.5,4
"81","2020-05-01","Sana'a","YE23","Al Haymah Ad Dakhiliyah","YE2308",295,345,120,100,120,109,700,800,599,3
"82","2020-05-01","Aden","YE24","Ash Shaikh Outhman","YE2402",165,NA,200,100,130,97.5,550,500,703,10
"83","2020-05-01","Aden","YE24","Craiter","YE2407",165,185,150,200,150,112,500,1200,NA,3
"84","2020-05-01","Aden","YE24","Khur Maksar","YE2408",165,NA,200,100,150,95,550,5000,702,10
"85","2020-05-01","Lahj","YE25","Al Milah","YE2508",175,280,200,NA,150,91,600,2000,703,5
"86","2020-05-01","Lahj","YE25","Al Maqatirah","YE2512",170,225,150,300,170,120,550,2000,NA,3
"87","2020-05-01","Lahj","YE25","Al  Hawtah","YE2514",165,200,150,250,150,116,500,1600,NA,3
"88","2020-05-01","Lahj","YE25","Tuban","YE2515",165,300,150,150,150,100,550,1000,700,10
"89","2020-05-01","Marib","YE26","Al Abdiyah","YE2611",NA,NA,150,NA,250,140,600,NA,700,18
"90","2020-05-01","Marib","YE26","Marib City","YE2612",175,235,80,50,130,130,500,833,690,3
"91","2020-05-01","Marib","YE26","Marib","YE2613",NA,NA,100,200,150,150,550,NA,700,18
"92","2020-05-01","Amran","YE29","Jabal Iyal Yazid","YE2912",295,345,125,100,275,118,500,900,599,5
"93","2020-05-01","Amran","YE29","Amran","YE2915",295,345,125,100,275,118,500,900,600,5
"94","2020-05-01","Amran","YE29","Iyal Surayh","YE2918",295,345,120,500,150,120,500,1167,600,3
"95","2020-04-01","Ibb","YE11","Al Makhadir","YE1107",295,345,150,100,200,150,556,2000,599,5
"96","2020-04-01","Sana'a City","YE13","Az'zal","YE1303",295,345,130,150,150,100,600,7000,599,3
"97","2020-04-01","Sana'a City","YE13","Al Wahdah","YE1306",295,345,120,100,120,95.5,500,750,599,5
"98","2020-04-01","Sana'a City","YE13","Ma'ain","YE1308",295,345,120,100,122.5,100,490,700,599,5
"99","2020-04-01","Sana'a City","YE13","Ath'thaorah","YE1309",295,345,120,150,140,110,480,1400,598,5
"100","2020-04-01","Sana'a City","YE13","Bani Al Harith","YE1310",295,345,150,125,140,120,650,6000,599,3
"101","2020-04-01","Al Bayda","YE14","Rada'","YE1413",295,345,100,170,NA,NA,NA,NA,600,5
"102","2020-04-01","Taizz","YE15","Al  Mukha","YE1505",190,260,200,NA,150,125,500,NA,678,9
"103","2020-04-01","Taizz","YE15","Mawza","YE1507",210,285,200,NA,120,120,600,NA,675,3
"104","2020-04-01","Taizz","YE15","Jabal Habashy","YE1508",200,300,135,100,132,94,328.5,5500,680,14
"105","2020-04-01","Taizz","YE15","Dimnat Khadir","YE1512",295,345,175,100,200,150,600,2331.5,599,4
"106","2020-04-01","Taizz","YE15","Al Wazi'iyah","YE1515",210,285,200,750,200,100,NA,NA,670,3
"107","2020-04-01","Taizz","YE15","Al Mudhaffar","YE1517",225,315,200,70,150,120,500,1666,673,7
"108","2020-04-01","Taizz","YE15","Al Qahirah","YE1518",225,315,200,100,150,120,600,2000,675,3
"109","2020-04-01","Taizz","YE15","Salh","YE1519",225,215,180,75,150,110,500,2000,680,5
"110","2020-04-01","Taizz","YE15","At Ta'iziyah","YE1520",295,345,150,100,200,150,550,2000,599,7
"111","2020-04-01","Taizz","YE15","Al Ma'afer","YE1521",215,275,150,250,140,109,600,1200,668,9
"112","2020-04-01","Taizz","YE15","Al Mawasit","YE1522",225,300,150,200,140,109,500,7000,650,8
"113","2020-04-01","Al Jawf","YE16","Al Hazm","YE1605",275,475,200,NA,250,100,625,1300,620,3
"114","2020-04-01","Hajjah","YE17","Abs","YE1704",290,320,150,130,170,150,500,3000,598,3
"115","2020-04-01","Hajjah","YE17","Aslem","YE1712",290,350,150,150,150,150,500,4000,597,3
"116","2020-04-01","Hajjah","YE17","Qafl Shamer","YE1713",305,350,150,100,150,100,600,2000,600,3
"117","2020-04-01","Hajjah","YE17","Al Mahabishah","YE1715",305,355,150,100,150,100,600,2667,600,3
"118","2020-04-01","Hajjah","YE17","Kuhlan Affar","YE1718",295,345,100,NA,150,120,600,2000,600,10
"119","2020-04-01","Hajjah","YE17","Ku'aydinah","YE1722",300,350,150,120,150,150,550,3500,598,3
"120","2020-04-01","Hajjah","YE17","Bani Qa'is","YE1724",295,397.5,150,NA,140,130,500,2000,597,6
"121","2020-04-01","Hajjah","YE17","Ash Shaghadirah","YE1725",295,345,150,NA,150,120,500,1200,597,4
"122","2020-04-01","Al Hudaydah","YE18","Alluheyah","YE1802",400,430,150,100,120,100,500,2000,585,3
"123","2020-04-01","Al Hudaydah","YE18","Al Qanawis","YE1806",300,345,120,100,140,100,600,2200,597,3
"124","2020-04-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",210,285,200,100,125,104,200,NA,670,3
"125","2020-04-01","Al Hudaydah","YE18","Al Hawak","YE1821",295,NA,150,NA,130,130,500,NA,599,3
"126","2020-04-01","Al Hudaydah","YE18","Zabid","YE1824",295,350,160,700,120,120,460,NA,600,10
"127","2020-04-01","Dhamar","YE20","Dhamar City","YE2008",295,345,130,500,150,120,500,750,601,3
"128","2020-04-01","Sa'ada","YE22","Monabbih","YE2203",300,350,130,NA,140,200,600,3000,602,3
"129","2020-04-01","Sa'ada","YE22","Ghamr","YE2204",300,350,140,NA,140,200,600,3000,599,3
"130","2020-04-01","Sa'ada","YE22","Razih","YE2205",300,350,125,NA,140,200,575,2500,599.5,4
"131","2020-04-01","Sa'ada","YE22","Haydan","YE2208",295,345,100,170,NA,NA,NA,NA,600,5
"132","2020-04-01","Sana'a","YE23","Sanhan","YE2305",295,345,95,165,NA,NA,NA,NA,599,3
"133","2020-04-01","Sana'a","YE23","Bani Matar","YE2307",295,345,95,165,NA,NA,NA,NA,600,3
"134","2020-04-01","Sana'a","YE23","Al Haymah Ad Dakhiliyah","YE2308",295,345,120,100,120,120,700,800,598,4
"135","2020-04-01","Aden","YE24","Ash Shaikh Outhman","YE2402",165,NA,200,100,132.5,90,500,1000,680,10
"136","2020-04-01","Aden","YE24","Craiter","YE2407",165,200,100,250,140,88,500,1200,NA,3
"137","2020-04-01","Aden","YE24","Khur Maksar","YE2408",165,NA,180,95,135,90,500,5000,680,10
"138","2020-04-01","Lahj","YE25","Al Milah","YE2508",165,280,200,NA,150,91,600,1000,672,3
"139","2020-04-01","Lahj","YE25","Al Maqatirah","YE2512",175,180,100,NA,150,96,500,2000,NA,3
"140","2020-04-01","Lahj","YE25","Al  Hawtah","YE2514",165,250,100,225,150,100,500,1600,NA,3
"141","2020-04-01","Lahj","YE25","Tuban","YE2515",165,260,125,100,150,127.5,600,1500,676.5,10
"142","2020-04-01","Marib","YE26","Al Jubah","YE2607",NA,NA,200,NA,NA,200,150,NA,680,13
"143","2020-04-01","Marib","YE26","Marib City","YE2612",175,300,65,NA,130,120,500,1000,674,4
"144","2020-04-01","Marib","YE26","Marib","YE2613",NA,NA,100,NA,200,150,150,NA,680,15
"145","2020-04-01","Amran","YE29","Jabal Iyal Yazid","YE2912",295,345,135,125,175,113.5,500,1000,598,5
"146","2020-04-01","Amran","YE29","Amran","YE2915",295,345,120,350,150,118,500,1010.5,599,8
"147","2020-03-01","Ibb","YE11","Al Makhadir","YE1107",365,430,150,100,200,150,550,2500,591.5,6
"148","2020-03-01","Sana'a City","YE13","Assafi'yah","YE1304",365,430,130,NA,180,120,550,1167,599,3
"149","2020-03-01","Sana'a City","YE13","As Sabain","YE1305",365,430,120,150,139,120,500,1400,598,8
"150","2020-03-01","Sana'a City","YE13","Al Wahdah","YE1306",365,430,140,100,150,100,500,1000,598,3
"151","2020-03-01","Sana'a City","YE13","At Tahrir","YE1307",365,430,120,100,150,110,520,NA,596,3
"152","2020-03-01","Sana'a City","YE13","Ma'ain","YE1308",365,430,110,120,120,100,490,800,597,5
"153","2020-03-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,150,150,139,120,500,1400,595,3
"154","2020-03-01","Al Bayda","YE14","Rada'","YE1413",365,430,100,150,NA,NA,NA,NA,596,4
"155","2020-03-01","Taizz","YE15","Al  Mukha","YE1505",440,420,200,100,300,120,500,NA,655,3
"156","2020-03-01","Taizz","YE15","Jabal Habashy","YE1508",350,375,130,100,118,86.5,500,6000,660,14
"157","2020-03-01","Taizz","YE15","Dimnat Khadir","YE1512",365,430,150,100,200,150,600,2166.5,592.5,6
"158","2020-03-01","Taizz","YE15","As Silw","YE1513",450,450,150,NA,150,120,520,NA,598,3
"159","2020-03-01","Taizz","YE15","Ash Shamayatayn","YE1514",375,350,200,100,150,150,550,NA,645,4
"160","2020-03-01","Taizz","YE15","Salh","YE1519",NA,NA,150,70,150,120,500,12000,654,3
"161","2020-03-01","Taizz","YE15","At Ta'iziyah","YE1520",365,430,150,100,200,150,556,2333,592,9
"162","2020-03-01","Taizz","YE15","Al Ma'afer","YE1521",350,380,150,100,120,100,500,1500,656,7
"163","2020-03-01","Taizz","YE15","Al Mawasit","YE1522",350,350,135,100,120,110,500,1000,656,7
"164","2020-03-01","Al Jawf","YE16","Al Hazm","YE1605",390,NA,150,NA,224,83,550,1417,650,3
"165","2020-03-01","Hajjah","YE17","Qafl Shamer","YE1713",375,440,150,NA,160,71,500,3000,590,3
"166","2020-03-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,120,137.5,150,100,550,2667,600,3
"167","2020-03-01","Hajjah","YE17","Kuhlan Affar","YE1718",365,430,152.5,NA,150,110,600,1600,595,9
"168","2020-03-01","Hajjah","YE17","Bani Qa'is","YE1724",365,430,125,NA,95,150,500,2500,594,5
"169","2020-03-01","Hajjah","YE17","Ash Shaghadirah","YE1725",365,430,150,NA,150,117.5,500,1500,594,5
"170","2020-03-01","Al Hudaydah","YE18","Alluheyah","YE1802",380,440,120,150,150,100,550,3000,580,7
"171","2020-03-01","Al Hudaydah","YE18","Al Hawak","YE1821",365,NA,150,NA,130,130,500,NA,595,3
"172","2020-03-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,170,NA,140,140,420,NA,597,11
"173","2020-03-01","Dhamar","YE20","Dhamar City","YE2008",365,430,120,500,150,120,500,1000,595,3
"174","2020-03-01","Sa'ada","YE22","Monabbih","YE2203",370,450,130,NA,150,180,600,2500,600,3
"175","2020-03-01","Sa'ada","YE22","Ghamr","YE2204",370,455,120,NA,130,180,550,3000,597,3
"176","2020-03-01","Sa'ada","YE22","Razih","YE2205",370,450,130,NA,150,180,550,2500,598,3
"177","2020-03-01","Sa'ada","YE22","Saqayn","YE2209",370,430,95,150,NA,NA,NA,NA,594,3
"178","2020-03-01","Sana'a","YE23","Sanhan","YE2305",365,425,97.5,147.5,NA,NA,NA,NA,594.5,4
"179","2020-03-01","Sana'a","YE23","Bani Matar","YE2307",370,430,100,150,NA,NA,NA,NA,595,3
"180","2020-03-01","Sana'a","YE23","Al Haymah Ad Dakhiliyah","YE2308",365,430,100,130,120,118,700,1000,597,3
"181","2020-03-01","Aden","YE24","Ash Shaikh Outhman","YE2402",320,320,175,90,130,75,500,200,658,13
"182","2020-03-01","Aden","YE24","Khur Maksar","YE2408",322,353,175,80,140,82.5,525,5000,657,10
"183","2020-03-01","Lahj","YE25","Al Milah","YE2508",322,350,200,NA,150,91,600,2000,653,3
"184","2020-03-01","Lahj","YE25","Al Maqatirah","YE2512",350,350,NA,NA,NA,NA,NA,NA,NA,3
"185","2020-03-01","Lahj","YE25","Al  Hawtah","YE2514",322,350,NA,NA,NA,NA,NA,NA,NA,3
"186","2020-03-01","Lahj","YE25","Tuban","YE2515",322,353,125,90,150,91,500,1250,655,10
"187","2020-03-01","Marib","YE26","Al Jubah","YE2607",NA,NA,85.5,NA,130,112.5,750,1000,NA,10
"188","2020-03-01","Marib","YE26","Harib","YE2609",NA,NA,NA,NA,NA,NA,NA,NA,605,24
"189","2020-03-01","Marib","YE26","Marib City","YE2612",175,NA,60,50,110,200,600,2000,650,3
"190","2020-03-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,100,150,150,145.5,500,1000,598,6
"191","2020-03-01","Amran","YE29","Amran","YE2915",365,430,100,100,150,120,500,1000,595,8
"192","2020-03-01","Amran","YE29","Iyal Surayh","YE2918",365,460,100,100,120,120,500,1000,595,3
"193","2020-02-01","Ibb","YE11","Al Makhadir","YE1107",365,430,150,100,200,150,500,2333,596,5
"194","2020-02-01","Sana'a City","YE13","As Sabain","YE1305",365,430,135,135,139,110,425,1400,597,7
"195","2020-02-01","Sana'a City","YE13","Al Wahdah","YE1306",365,430,120,100,150,105,500,1400,593,4
"196","2020-02-01","Sana'a City","YE13","At Tahrir","YE1307",365,430,130,90,160,100,500,NA,591,3
"197","2020-02-01","Sana'a City","YE13","Ma'ain","YE1308",365,430,110,120,150,100,490,800,596,6
"198","2020-02-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,130,150,128,120,450,1400,598,3
"199","2020-02-01","Al Bayda","YE14","Rada'","YE1413",365,420,100,160,NA,NA,NA,NA,590,3
"200","2020-02-01","Taizz","YE15","Al  Mukha","YE1505",420,425,200,110,150,230,525,NA,665,3
"201","2020-02-01","Taizz","YE15","Jabal Habashy","YE1508",400,425,127.5,NA,104.5,90.5,400,NA,655,14
"202","2020-02-01","Taizz","YE15","Mashra'a Wa Hadnan","YE1509",NA,NA,160,NA,160,150,500,NA,645,3
"203","2020-02-01","Taizz","YE15","Sabir Al Mawadim","YE1510",450,425,160,NA,200,130,550,NA,NA,4
"204","2020-02-01","Taizz","YE15","Dimnat Khadir","YE1512",365,430,150,100,180,150,578,2500,595,6
"205","2020-02-01","Taizz","YE15","As Silw","YE1513",450,450,150,NA,150,110,520,NA,592,3
"206","2020-02-01","Taizz","YE15","Ash Shamayatayn","YE1514",425,440,150,100,139,120,500,3500,660,3
"207","2020-02-01","Taizz","YE15","Al Mudhaffar","YE1517",450,425,150,NA,150,135,650,4000,NA,4
"208","2020-02-01","Taizz","YE15","Al Qahirah","YE1518",450,430,150,50,150,120,500,3750,NA,5
"209","2020-02-01","Taizz","YE15","Salh","YE1519",450,425,150,50,150,110,500,NA,NA,5
"210","2020-02-01","Taizz","YE15","At Ta'iziyah","YE1520",365,430,150,100,200,150,550,2333,595,9
"211","2020-02-01","Taizz","YE15","Al Ma'afer","YE1521",425,450,150,100,150,110,500,1200,650,7
"212","2020-02-01","Taizz","YE15","Al Mawasit","YE1522",425,425,150,100,150,100,500,1200,650,7
"213","2020-02-01","Al Jawf","YE16","Al Hazm","YE1605",380,NA,150,NA,210,80,500,4167,650,3
"214","2020-02-01","Hajjah","YE17","Aslem","YE1712",400,450,160,200,150,160,550,5500,580,3
"215","2020-02-01","Hajjah","YE17","Qafl Shamer","YE1713",375,440,120,150,120,100,500,3000,594,3
"216","2020-02-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,150,150,140,100,500,2667,600,3
"217","2020-02-01","Hajjah","YE17","Kuhlan Affar","YE1718",365,430,100,NA,150,90,600,2500,600,10
"218","2020-02-01","Hajjah","YE17","Ku'aydinah","YE1722",406,450,150,110,150,125,500,2500,590,4
"219","2020-02-01","Hajjah","YE17","Bani Qa'is","YE1724",365,430,150,NA,150,118,500,1500,596,5
"220","2020-02-01","Hajjah","YE17","Ash Shaghadirah","YE1725",365,430,150,NA,150,133,500,1500,596,5
"221","2020-02-01","Hajjah","YE17","Hajjah City","YE1728",350,400,140,180,150,180,650,2700,590,3
"222","2020-02-01","Al Hudaydah","YE18","Alluheyah","YE1802",400,390,120,150,140,100,550,2000,596,3
"223","2020-02-01","Al Hudaydah","YE18","Al Qanawis","YE1806",390,350,120,150,150,100,500,1800,597,3
"224","2020-02-01","Al Hudaydah","YE18","Al Hawak","YE1821",365,NA,150,NA,150,130,500,NA,590,3
"225","2020-02-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,170,NA,140,140,420,NA,590,9
"226","2020-02-01","Dhamar","YE20","Dhamar City","YE2008",365,430,100,500,150,100,500,1000,595,3
"227","2020-02-01","Shabwah","YE21","Ataq","YE2113",380,400,100,60,160,150,650,1700,660,3
"228","2020-02-01","Shabwah","YE21","Habban","YE2114",390,395,100,NA,150,120,450,NA,662.5,3
"229","2020-02-01","Sa'ada","YE22","Monabbih","YE2203",365,440,200,NA,180,190,600,3000,600,3
"230","2020-02-01","Sa'ada","YE22","Ghamr","YE2204",380,450,180,NA,150,200,650,3000,600,3
"231","2020-02-01","Sa'ada","YE22","Razih","YE2205",370,450,180,150,160,185,670,3000,600,3
"232","2020-02-01","Sa'ada","YE22","Saqayn","YE2209",370,420,97.5,160,NA,NA,NA,NA,591.5,4
"233","2020-02-01","Sana'a","YE23","Sanhan","YE2305",365,415,95,160,NA,NA,NA,NA,590,3
"234","2020-02-01","Sana'a","YE23","Bani Matar","YE2307",365,420,100,180,NA,NA,NA,NA,590,3
"235","2020-02-01","Sana'a","YE23","Al Haymah Ad Dakhiliyah","YE2308",365,430,100,130,150,109,700,1000,590,3
"236","2020-02-01","Aden","YE24","Ash Shaikh Outhman","YE2402",380,400,150,80,150,75,500,1000,663.5,10
"237","2020-02-01","Aden","YE24","Craiter","YE2407",360,390,NA,NA,NA,NA,NA,NA,NA,3
"238","2020-02-01","Aden","YE24","Khur Maksar","YE2408",380,NA,150,80,150,75,500,5000,663,10
"239","2020-02-01","Lahj","YE25","Al Milah","YE2508",380,400,150,NA,150,91,500,1500,661,3
"240","2020-02-01","Lahj","YE25","Al Maqatirah","YE2512",360,390,NA,NA,NA,NA,NA,NA,NA,3
"241","2020-02-01","Lahj","YE25","Al  Hawtah","YE2514",360,390,NA,NA,NA,NA,NA,NA,NA,3
"242","2020-02-01","Lahj","YE25","Tuban","YE2515",380,410,185,100,150,109,500,2200,660,10
"243","2020-02-01","Marib","YE26","Marib City","YE2612",175,350,60,50,100,99,700,4000,660,3
"244","2020-02-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,110,150,150,122.5,500,1000,596,5
"245","2020-02-01","Amran","YE29","Amran","YE2915",365,430,100,100,150,120,500,3500,595,8
"246","2020-02-01","Amran","YE29","Iyal Surayh","YE2918",365,430,100,100,120,120,500,6000,596,6
"247","2020-01-01","Ibb","YE11","Al Makhadir","YE1107",365,430,150,100,186,150,578,2333,595,6
"248","2020-01-01","Sana'a City","YE13","Assafi'yah","YE1304",365,430,120,100,150,100,500,1500,590,3
"249","2020-01-01","Sana'a City","YE13","As Sabain","YE1305",365,430,120,120,120,100,450,1000,595,7
"250","2020-01-01","Sana'a City","YE13","Al Wahdah","YE1306",365,430,100,150,139,110,440,7000,592,3
"251","2020-01-01","Sana'a City","YE13","At Tahrir","YE1307",365,430,130,100,150,115,500,1250,593.5,4
"252","2020-01-01","Sana'a City","YE13","Ma'ain","YE1308",365,430,110,120,135,100,490,800,595,5
"253","2020-01-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,130,100,150,100,500,3600,592,5
